Date,CR_CDS_SPREAD.0H99B7.EUR.SNRFOR.6M,CR_CDS_SPREAD.0H99B7.EUR.SNRFOR.1Y,CR_CDS_SPREAD.0H99B7.EUR.SNRFOR.2Y,CR_CDS_SPREAD.0H99B7.EUR.SNRFOR.3Y,CR_CDS_SPREAD.0H99B7.EUR.SNRFOR.4Y,CR_CDS_SPREAD.0H99B7.EUR.SNRFOR.5Y,CR_CDS_SPREAD.0H99B7.EUR.SNRFOR.7Y,CR_CDS_SPREAD.0H99B7.EUR.SNRFOR.10Y,CR_CDS_SPREAD.0H99B7.EUR.SNRFOR.15Y,CR_CDS_SPREAD.0H99B7.EUR.SNRFOR.20Y,CR_CDS_SPREAD.0H99B7.EUR.SNRFOR.30Y
2022-07-04,0.0031926000,0.0038488900,0.0058204500,0.0074440500,0.0091065000,0.0106556000,0.0131345200,0.0149370000,0.0154816600,0.0157173100,0.0159243000
2022-07-01,0.0032121600,0.0038481500,0.0058092100,0.0074221100,0.0090728200,0.0106186100,0.0130988900,0.0149034700,0.0154471100,0.0156831800,0.0158923400
2022-06-30,0.0032264900,0.0038491100,0.0057891600,0.0073981800,0.0090749700,0.0106433600,0.0131204900,0.0149250500,0.0154692800,0.0157071200,0.0159123200
2022-06-29,0.0029415000,0.0035060400,0.0051648700,0.0066345500,0.0082283200,0.0097276500,0.0122098900,0.0140192600,0.0145565800,0.0147889800,0.0149938900
2022-06-28,0.0028225000,0.0033779800,0.0049162700,0.0063309600,0.0078709600,0.0093314500,0.0118617900,0.0136735200,0.0142190000,0.0144542800,0.0146571400
2022-06-27,0.0028059200,0.0033679000,0.0048935400,0.0062956200,0.0078490500,0.0093190700,0.0118046400,0.0136174300,0.0141660300,0.0144011400,0.0146048900
2022-06-24,0.0028639700,0.0034743700,0.0050880600,0.0065588400,0.0081149600,0.0096039000,0.0120873300,0.0138970400,0.0144442700,0.0146819900,0.0148875800
2022-06-23,0.0029507100,0.0035312900,0.0052039600,0.0066870400,0.0082528600,0.0097524600,0.0122351500,0.0140449100,0.0145893800,0.0148250900,0.0150324100
2022-06-22,0.0029031600,0.0034735100,0.0050940300,0.0065595700,0.0081293700,0.0096286200,0.0121140100,0.0139258200,0.0144723300,0.0147091100,0.0149141200
2022-06-21,0.0028170500,0.0033837000,0.0049343400,0.0063436200,0.0078553800,0.0093066200,0.0118431000,0.0136572800,0.0141940400,0.0144280300,0.0146323500
2022-06-20,0.0030595700,0.0034989200,0.0051623500,0.0066255000,0.0081864000,0.0096781600,0.0121625300,0.0139758600,0.0146819900,0.0150211300,0.0153437400
2022-06-17,0.0031831900,0.0036299600,0.0053648400,0.0067318200,0.0083385600,0.0099340100,0.0124129900,0.0142560800,0.0149762300,0.0153234700,0.0156555600
2022-06-16,0.0031739500,0.0036175900,0.0053650600,0.0067435700,0.0083277600,0.0099010100,0.0123626600,0.0141936800,0.0149137500,0.0152609600,0.0155921700
2022-06-15,0.0030233900,0.0034560100,0.0050366200,0.0063391700,0.0079025500,0.0094554300,0.0119337900,0.0137759100,0.0144979700,0.0148462000,0.0151784200
2022-06-14,0.0030519100,0.0034853500,0.0051849000,0.0064033900,0.0079760600,0.0095379500,0.0120156300,0.0138572000,0.0145843600,0.0149357100,0.0152714400
2022-06-13,0.0029482000,0.0033702600,0.0049353900,0.0061057400,0.0076703400,0.0092243500,0.0117042900,0.0135469900,0.0142714100,0.0146208000,0.0149538600
2022-06-10,0.0027929000,0.0032025300,0.0046012100,0.0056954200,0.0072337600,0.0087619700,0.0112455900,0.0130903800,0.0138149900,0.0141642400,0.0144975300
2022-06-09,0.0026823400,0.0030821500,0.0043520900,0.0053948400,0.0069181500,0.0084315700,0.0109178700,0.0127642100,0.0134885600,0.0138375200,0.0141707700
2022-06-08,0.0026275900,0.0030220000,0.0042291100,0.0052421800,0.0067591600,0.0082663700,0.0107539900,0.0126010200,0.0133253400,0.0136745400,0.0140086900
2022-06-07,0.0026053700,0.0029983300,0.0041881000,0.0051848500,0.0066974000,0.0082002500,0.0106884400,0.0125358200,0.0132574700,0.0136054000,0.0139381200
2022-06-06,0.0025824000,0.0029744900,0.0041417300,0.0051275400,0.0066356700,0.0081341600,0.0106228800,0.0124705800,0.0131864700,0.0135316400,0.0138624900
2022-06-03,0.0026207800,0.0030163200,0.0041903200,0.0051890900,0.0066996700,0.0082013300,0.0106882100,0.0125349500,0.0132563000,0.0136041600,0.0139375600
2022-06-02,0.0026262900,0.0030223500,0.0041928200,0.0051905000,0.0067004400,0.0082016900,0.0106881200,0.0125344900,0.0132588800,0.0136081700,0.0139428600
2022-06-01,0.0026052900,0.0029982600,0.0041829000,0.0051850500,0.0066976100,0.0082004200,0.0106883300,0.0125352700,0.0132586500,0.0136080300,0.0139444100
2022-05-31,0.0026053200,0.0029982400,0.0041829200,0.0051850900,0.0066976600,0.0082004500,0.0106883000,0.0125350900,0.0132585700,0.0136082100,0.0139454900
2022-05-30,0.0025659400,0.0029567300,0.0041068600,0.0050870900,0.0065907600,0.0080847700,0.0105735900,0.0124208500,0.0131410500,0.0134893700,0.0138257600
2022-05-27,0.0026322100,0.0030289900,0.0042725700,0.0053019700,0.0067972700,0.0082830300,0.0107702000,0.0126163700,0.0133370500,0.0136854000,0.0140208800
2022-05-26,0.0027422300,0.0031498100,0.0045125600,0.0055738400,0.0070987500,0.0086135700,0.0110977300,0.0129420100,0.0136602900,0.0140085500,0.0143448400
2022-05-25,0.0028367500,0.0032509500,0.0046987300,0.0057528800,0.0073291700,0.0088944900,0.0114085300,0.0132189700,0.0139392900,0.0142888900,0.0146267100
2022-05-24,0.0028873600,0.0033052000,0.0047968300,0.0058507600,0.0074526600,0.0090431500,0.0115557700,0.0133654200,0.0140934200,0.0144471100,0.0147892400
2022-05-23,0.0028647100,0.0032813000,0.0047504900,0.0057934600,0.0073909700,0.0089771300,0.0114902800,0.0133002400,0.0140259100,0.0143788200,0.0147213200
2022-05-20,0.0028822500,0.0033105700,0.0046542500,0.0057290400,0.0074273100,0.0091096000,0.0116206400,0.0134445700,0.0141772000,0.0145343800,0.0148828000
2022-05-19,0.0028826000,0.0033110500,0.0046649900,0.0057290000,0.0074272900,0.0091096000,0.0116206700,0.0134447000,0.0141702400,0.0145238800,0.0148688300
2022-05-18,0.0027661000,0.0031771300,0.0044091900,0.0054531700,0.0071073100,0.0087464800,0.0112607600,0.0130865900,0.0138200900,0.0141778200,0.0145271600
2022-05-17,0.0026923800,0.0030923900,0.0042442300,0.0052484600,0.0068892400,0.0085153800,0.0110315800,0.0128583700,0.0135896500,0.0139461800,0.0142942800
2022-05-16,0.0027556100,0.0031651600,0.0043865500,0.0054198900,0.0070742000,0.0087135200,0.0112279300,0.0130536400,0.0137852100,0.0141414100,0.0144888800
2022-05-13,0.0027402400,0.0031473900,0.0043678900,0.0053986100,0.0070386500,0.0086639900,0.0112113800,0.0130049100,0.0137343000,0.0140894900,0.0144362700
2022-05-12,0.0027978500,0.0032136200,0.0044804900,0.0055390200,0.0071999000,0.0088455900,0.0113913900,0.0131843500,0.0139171400,0.0142739300,0.0146226100
2022-05-11,0.0027823200,0.0031957100,0.0044541200,0.0055033400,0.0071572300,0.0087960700,0.0113423100,0.0131354700,0.0138665000,0.0142224700,0.0145710000
2022-05-10,0.0028616600,0.0032869300,0.0046411600,0.0057246700,0.0073918300,0.0090435800,0.0115877100,0.0133798300,0.0141075900,0.0144613100,0.0148064000
2022-05-09,0.0029146300,0.0033477000,0.0047607300,0.0058626500,0.0075435100,0.0092085700,0.0117512300,0.0135425500,0.0142716300,0.0146257900,0.0149706100
2022-05-06,0.0027931500,0.0032081400,0.0044929000,0.0055486800,0.0071964200,0.0088290900,0.0113749600,0.0131678100,0.0138971500,0.0142515800,0.0145973700
2022-05-05,0.0026552000,0.0030497500,0.0041366900,0.0051728300,0.0067935400,0.0083999000,0.0109495500,0.0127445000,0.0134830500,0.0138428400,0.0141953500
2022-05-04,0.0025661000,0.0029473700,0.0039760500,0.0049801100,0.0065562200,0.0081189400,0.0106713500,0.0124676600,0.0131990000,0.0135548800,0.0139030400
2022-05-03,0.0025450100,0.0029232600,0.0039331800,0.0049277600,0.0064969100,0.0080528400,0.0106058800,0.0123704000,0.0130975300,0.0134513600,0.0137973200
2022-05-02,0.0025232700,0.0028978100,0.0038673500,0.0048438100,0.0064129800,0.0079695400,0.0105240800,0.0122895700,0.0130200300,0.0133755200,0.0137232600
2022-04-29,0.0025204000,0.0028928700,0.0038664800,0.0048444700,0.0064140600,0.0079703800,0.0105239600,0.0122886600,0.0130289600,0.0133898800,0.0137441500
2022-04-28,0.0024605500,0.0028261400,0.0037361800,0.0046897000,0.0062456400,0.0077886200,0.0103438700,0.0121093200,0.0128401100,0.0131966900,0.0135466600
2022-04-27,0.0024342600,0.0027962000,0.0036877600,0.0046205800,0.0061696800,0.0077059700,0.0102620100,0.0120601200,0.0127881300,0.0131443700,0.0134953400
2022-04-26,0.0023598000,0.0027105700,0.0035016700,0.0044158000,0.0059514200,0.0074745700,0.0100000000,0.0118319000,0.0125710500,0.0129331400,0.0132901200
2022-04-25,0.0022864900,0.0026263500,0.0033562900,0.0042251200,0.0057400400,0.0072429500,0.0097706600,0.0116039700,0.0123365500,0.0126959800,0.0130507100
2022-04-22,0.0022020800,0.0025292800,0.0031663100,0.0040011800,0.0054955600,0.0069783400,0.0095085100,0.0113431600,0.0120712500,0.0124283800,0.0127808000
2022-04-21,0.0021708600,0.0024934500,0.0031138400,0.0039294700,0.0054097500,0.0068787800,0.0094101400,0.0112454100,0.0119729200,0.0123299400,0.0126821700
2022-04-20,0.0022131900,0.0025422700,0.0032181900,0.0040488900,0.0055358500,0.0070113300,0.0095412700,0.0113757900,0.0120983000,0.0124524700,0.0128003400
2022-04-19,0.0022443800,0.0025781300,0.0032705900,0.0041204100,0.0056214700,0.0071107600,0.0096396200,0.0114734300,0.0122033800,0.0125615500,0.0129138800
2022-04-18,0.0022084300,0.0025368700,0.0031900800,0.0040188500,0.0055129600,0.0069954400,0.0095250100,0.0113915500,0.0121225500,0.0124813400,0.0128344500
2022-04-15,0.0022086100,0.0025371800,0.0031905600,0.0040193700,0.0055131200,0.0069953000,0.0095248300,0.0113924100,0.0121245500,0.0124838700,0.0128375500
2022-04-14,0.0022077800,0.0025358200,0.0031886800,0.0040179000,0.0055123000,0.0069950300,0.0095249300,0.0113916100,0.0121245700,0.0124852600,0.0128409000
2022-04-13,0.0022128700,0.0025418100,0.0031997700,0.0040345400,0.0055288400,0.0070115100,0.0095413100,0.0114079200,0.0121424800,0.0125038500,0.0128595500
2022-04-12,0.0021870400,0.0025120900,0.0031516300,0.0039657200,0.0054531000,0.0069289600,0.0094594200,0.0113264000,0.0120566400,0.0124163400,0.0127706900
2022-04-11,0.0021704700,0.0024930800,0.0030957300,0.0039156200,0.0054032700,0.0068794000,0.0094102900,0.0112774400,0.0120183700,0.0123838300,0.0127447600
2022-04-08,0.0021276600,0.0024439100,0.0030610600,0.0038823700,0.0053525200,0.0068132000,0.0093417600,0.0112243200,0.0119620100,0.0123261300,0.0126855400
2022-04-07,0.0021277400,0.0024438900,0.0030610800,0.0038824000,0.0053525600,0.0068132400,0.0093417700,0.0112242800,0.0119620800,0.0123261100,0.0126852400
2022-04-06,0.0021175300,0.0024319000,0.0030388200,0.0038490000,0.0053193500,0.0067802000,0.0093090300,0.0111916300,0.0119288000,0.0122926700,0.0126520600
2022-04-05,0.0020488700,0.0023533800,0.0028747600,0.0036600600,0.0051172300,0.0065651100,0.0090960200,0.0109798700,0.0117219900,0.0120887000,0.0124516100
2022-04-04,0.0020235400,0.0023244300,0.0028334600,0.0036045200,0.0050477200,0.0064819500,0.0090139000,0.0108986100,0.0116279500,0.0119883100,0.0123444800
2022-04-01,0.0020332600,0.0023368600,0.0028670200,0.0036381400,0.0050812300,0.0065152600,0.0090467700,0.0109311800,0.0116562200,0.0120148100,0.0123700100
2022-03-31,0.0020390900,0.0023428900,0.0028781800,0.0036548700,0.0050978600,0.0065317900,0.0090631300,0.0109475400,0.0116746700,0.0120343700,0.0123907100
2022-03-30,0.0020703100,0.0023789400,0.0029490300,0.0037410500,0.0051907100,0.0066312100,0.0090628400,0.0109476800,0.0116695100,0.0120266600,0.0123806000
2022-03-29,0.0020900600,0.0024018000,0.0029716900,0.0037869100,0.0052469300,0.0066975900,0.0091284600,0.0110127900,0.0117447600,0.0121072300,0.0124672800
2022-03-28,0.0022789300,0.0026188200,0.0033690800,0.0042701700,0.0057869800,0.0072934400,0.0098168800,0.0116962600,0.0124203300,0.0127783600,0.0131329300
2022-03-25,0.0022516000,0.0025873100,0.0034541200,0.0044068900,0.0059131400,0.0074091900,0.0099315200,0.0118100400,0.0125359600,0.0128948600,0.0132501700
2022-03-24,0.0022725600,0.0026098600,0.0034914500,0.0044596400,0.0059726700,0.0074754100,0.0099970000,0.0118750300,0.0126105000,0.0129738400,0.0133339900
2022-03-23,0.0022400500,0.0025739900,0.0033856200,0.0043261000,0.0058566200,0.0073765000,0.0099101200,0.0117970800,0.0125273800,0.0128882500,0.0132460900
2022-03-22,0.0022055500,0.0025344000,0.0033220900,0.0042373500,0.0057542300,0.0072607500,0.0097841700,0.0116633100,0.0123909500,0.0127503600,0.0131066300
2022-03-21,0.0021806900,0.0025300800,0.0033094600,0.0042422600,0.0057919200,0.0073273000,0.0098436900,0.0117651400,0.0125000000,0.0128635100,0.0132245500
2022-03-18,0.0019665100,0.0022823200,0.0027697900,0.0037529700,0.0052958700,0.0068267900,0.0094799100,0.0114741100,0.0122271600,0.0125895900,0.0129429300
2022-03-17,0.0019712700,0.0022878100,0.0027691000,0.0037460400,0.0053008800,0.0068435100,0.0095299900,0.0115474400,0.0123051800,0.0126698800,0.0130259100
2022-03-16,0.0020148800,0.0023382900,0.0028750000,0.0038638900,0.0054344800,0.0069925800,0.0096630700,0.0116702500,0.0124225900,0.0127840600,0.0131367600
2022-03-15,0.0021695600,0.0025174300,0.0032593700,0.0043241700,0.0059298500,0.0075220900,0.0101877200,0.0121916600,0.0129412300,0.0133012900,0.0136523600
2022-03-14,0.0021693500,0.0025173100,0.0032405300,0.0043095300,0.0059226800,0.0075222000,0.0101877100,0.0121915600,0.0129472300,0.0133111800,0.0136671600
2022-03-11,0.0022032200,0.0025563900,0.0033218800,0.0044116600,0.0060318000,0.0076380700,0.0103024300,0.0123053900,0.0130619800,0.0134266400,0.0137834900
2022-03-10,0.0022565700,0.0026121500,0.0034287900,0.0045491100,0.0061834500,0.0078035500,0.0104662700,0.0124680000,0.0132325800,0.0136013900,0.0139633100
2022-03-09,0.0022223000,0.0025787100,0.0033883000,0.0045233000,0.0061205200,0.0077041000,0.0103679800,0.0123702800,0.0131310400,0.0134983500,0.0138585600
2022-03-08,0.0023330200,0.0027070700,0.0036466700,0.0048480600,0.0064734800,0.0080844800,0.0107447900,0.0127446200,0.0135113700,0.0138821800,0.0142466700
2022-03-07,0.0023143700,0.0026852700,0.0036211500,0.0047960000,0.0064143100,0.0080183400,0.0106792600,0.0126794200,0.0134366400,0.0138025400,0.0141607200
2022-03-04,0.0021555100,0.0024996500,0.0034295800,0.0043482300,0.0059169700,0.0074722200,0.0101385400,0.0121422400,0.0129099200,0.0132829800,0.0136508500
2022-03-03,0.0019923500,0.0023106200,0.0031393500,0.0039726800,0.0054465100,0.0069087800,0.0095481900,0.0115560100,0.0123207400,0.0126918000,0.0130554500
2022-03-02,0.0019389800,0.0022492200,0.0030289700,0.0038332500,0.0052854100,0.0067264900,0.0093348500,0.0114089700,0.0121676700,0.0125355400,0.0128958700
2022-03-01,0.0018804300,0.0021816300,0.0028714600,0.0036739400,0.0051061500,0.0065276200,0.0091176900,0.0112363500,0.0119980700,0.0123679700,0.0127310000
2022-02-28,0.0018088300,0.0020981000,0.0027204300,0.0034749600,0.0048820300,0.0062789000,0.0088257000,0.0109365400,0.0116964200,0.0120652100,0.0124252900
2022-02-25,0.0017608400,0.0020425600,0.0026323500,0.0033521300,0.0047374700,0.0061130400,0.0086615000,0.0107410400,0.0114903700,0.0118539500,0.0122083100
2022-02-24,0.0018859400,0.0021874300,0.0028976400,0.0036979900,0.0051264600,0.0065441900,0.0090719700,0.0110675700,0.0117598500,0.0120970200,0.0124276000
2022-02-23,0.0017846800,0.0020698100,0.0026798300,0.0034660100,0.0048357400,0.0061957500,0.0086940800,0.0106925400,0.0113880900,0.0117271400,0.0120600000
2022-02-22,0.0018041800,0.0020925600,0.0027467100,0.0035327300,0.0049022300,0.0062620000,0.0087597900,0.0107577500,0.0114445500,0.0117791100,0.0121070500
2022-02-21,0.0017107200,0.0020462400,0.0026693300,0.0034290800,0.0047897300,0.0061292900,0.0086340600,0.0106774300,0.0113644200,0.0116993500,0.0120278300
2022-02-18,0.0016683000,0.0019956700,0.0025620200,0.0033083300,0.0046544200,0.0059801000,0.0084253400,0.0104465800,0.0111315600,0.0114657800,0.0117937200
2022-02-17,0.0016494600,0.0019733400,0.0025063600,0.0032415500,0.0045879300,0.0059138700,0.0083596500,0.0103813200,0.0110691400,0.0114048200,0.0117341700
2022-02-16,0.0016262300,0.0019454400,0.0024396300,0.0031580400,0.0045047900,0.0058645800,0.0082774000,0.0102997600,0.0109889800,0.0113257400,0.0116562300
2022-02-15,0.0016314000,0.0019513400,0.0024619700,0.0031747000,0.0045214100,0.0058811500,0.0082938500,0.0103160600,0.0110016700,0.0113370100,0.0116661500
2022-02-14,0.0016363000,0.0019572300,0.0024998800,0.0032215100,0.0045531900,0.0058974900,0.0083102300,0.0103323900,0.0110119400,0.0113443800,0.0116710900
2022-02-11,0.0015855600,0.0018960700,0.0024132800,0.0030861300,0.0043942500,0.0057148900,0.0080963200,0.0101528800,0.0108739300,0.0112267900,0.0115736300
2022-02-10,0.0015570000,0.0018623400,0.0023409700,0.0030195200,0.0043110300,0.0056152900,0.0079977000,0.0100549800,0.0107828000,0.0111387400,0.0114884600
2022-02-09,0.0015335200,0.0018345000,0.0022819800,0.0029510700,0.0042354400,0.0055323300,0.0079154900,0.0099733900,0.0107004500,0.0110559000,0.0114050700
2022-02-08,0.0015850000,0.0018959100,0.0024077100,0.0030862600,0.0043943700,0.0057150200,0.0080964300,0.0101528700,0.0108761800,0.0112295500,0.0115763100
2022-02-07,0.0015850000,0.0018959100,0.0024077100,0.0030862600,0.0043943700,0.0057150200,0.0080964300,0.0101528700,0.0108761800,0.0112295500,0.0115763100
2022-02-04,0.0015850000,0.0018959100,0.0024077100,0.0030862600,0.0043943700,0.0057150200,0.0080964300,0.0101528700,0.0108761800,0.0112295500,0.0115763100
2022-02-03,0.0015850000,0.0018959100,0.0024077100,0.0030862600,0.0043943700,0.0057150200,0.0080964300,0.0101528700,0.0108761800,0.0112295500,0.0115763100
2022-02-02,0.0015850000,0.0018959100,0.0024077100,0.0030862600,0.0043943700,0.0057150200,0.0080964300,0.0101528700,0.0108761800,0.0112295500,0.0115763100
2022-02-01,0.0015850000,0.0018959100,0.0024077100,0.0030862600,0.0043943700,0.0057150200,0.0080964300,0.0101528700,0.0108761800,0.0112295500,0.0115763100
2022-01-31,0.0015850000,0.0018959100,0.0024077100,0.0030862600,0.0043943700,0.0057150200,0.0080964300,0.0101528700,0.0108761800,0.0112295500,0.0115763100
2022-01-28,0.0015850000,0.0018959100,0.0024077100,0.0030862600,0.0043943700,0.0057150200,0.0080964300,0.0101528700,0.0108761800,0.0112295500,0.0115763100
2022-01-27,0.0013150700,0.0015673300,0.0020900300,0.0027018300,0.0037016600,0.0047282300,0.0067704900,0.0085407100,0.0091867600,0.0095028600,0.0098150700
2022-01-26,0.0012635900,0.0015122100,0.0020077200,0.0026152200,0.0036073100,0.0046255400,0.0066686700,0.0083900200,0.0090343300,0.0093493900,0.0096604700
2022-01-25,0.0013381900,0.0015929800,0.0021342100,0.0027519900,0.0037532100,0.0047813300,0.0068229500,0.0085433100,0.0091861600,0.0095009700,0.0098116700
2022-01-24,0.0013474000,0.0015995500,0.0021367900,0.0027337500,0.0037320400,0.0047565600,0.0067984500,0.0085189900,0.0091623900,0.0094772500,0.0097882800
2022-01-21,0.0012831300,0.0015252400,0.0020446600,0.0025588000,0.0035451600,0.0045565000,0.0065998900,0.0083212300,0.0089628600,0.0092769900,0.0095873400
2022-01-20,0.0012281200,0.0014644400,0.0019516900,0.0024492400,0.0034254300,0.0044258200,0.0064690400,0.0081900300,0.0088296400,0.0091424700,0.0094516600
2022-01-19,0.0012115600,0.0014465500,0.0019277900,0.0024204500,0.0033953900,0.0043946900,0.0064336200,0.0081495700,0.0087878100,0.0091003700,0.0094088900
2022-01-18,0.0012352200,0.0014711500,0.0019483400,0.0024439800,0.0034255400,0.0044319700,0.0064766000,0.0081910300,0.0088336200,0.0091483700,0.0094591000
2022-01-17,0.0012064200,0.0014378200,0.0018831500,0.0023712100,0.0033478700,0.0043489300,0.0063943100,0.0080844500,0.0087272800,0.0090422600,0.0093529700
2022-01-14,0.0011933100,0.0014214000,0.0018574300,0.0023352300,0.0033052000,0.0042990400,0.0063114800,0.0080355600,0.0086749800,0.0089883100,0.0092977900
2022-01-13,0.0011688000,0.0013951000,0.0018149700,0.0022848400,0.0032485900,0.0042357300,0.0062487300,0.0079403500,0.0085749500,0.0088857100,0.0091925300
2022-01-12,0.0011698100,0.0013980300,0.0018301000,0.0023066900,0.0032721700,0.0042607100,0.0062737200,0.0079649300,0.0085998600,0.0089105500,0.0092172300
2022-01-11,0.0011940500,0.0014268900,0.0018911100,0.0023778800,0.0033494500,0.0043448400,0.0063571700,0.0080477700,0.0086812200,0.0089911200,0.0092973500
2022-01-10,0.0012269000,0.0014614300,0.0019270300,0.0024243900,0.0034007500,0.0044015000,0.0064133700,0.0081036000,0.0087383400,0.0090491500,0.0093559000
2022-01-07,0.0012054200,0.0014390700,0.0018986900,0.0023900800,0.0033663400,0.0043670100,0.0063788900,0.0080693000,0.0087085000,0.0090215300,0.0093300700
2022-01-06,0.0012069400,0.0014396200,0.0018927900,0.0023772800,0.0033523600,0.0043515600,0.0063635900,0.0080541000,0.0086906500,0.0090021900,0.0093094400
2022-01-05,0.0011835900,0.0014149000,0.0018579500,0.0023314700,0.0033016100,0.0042954200,0.0063079500,0.0079988400,0.0086319000,0.0089415800,0.0092470300
2022-01-04,0.0011900100,0.0014271700,0.0018743100,0.0023521000,0.0033221200,0.0043159600,0.0063283100,0.0080190600,0.0086524900,0.0089624300,0.0092683400
2022-01-03,0.0012908800,0.0015393500,0.0019617600,0.0024759500,0.0034924700,0.0045336800,0.0065101000,0.0081994700,0.0088331200,0.0091432000,0.0094495000
2021-12-31,0.0012862200,0.0015337800,0.0019589500,0.0024740000,0.0034914300,0.0045333100,0.0065101200,0.0081994000,0.0088333800,0.0091436700,0.0094503700
2021-12-30,0.0012868000,0.0015343800,0.0019584300,0.0024724800,0.0034905800,0.0045331400,0.0065097100,0.0081991000,0.0088330200,0.0091437800,0.0094503700
2021-12-29,0.0012879800,0.0015358600,0.0019559600,0.0024667600,0.0034879900,0.0045337000,0.0065102100,0.0081997300,0.0088339700,0.0091447500,0.0094518800
2021-12-28,0.0012934000,0.0015422200,0.0019463900,0.0024433200,0.0034767900,0.0045345100,0.0065104800,0.0081996900,0.0088343400,0.0091458500,0.0094532900
2021-12-27,0.0012958500,0.0015453800,0.0019476900,0.0024442700,0.0034773400,0.0045349900,0.0065108500,0.0081998200,0.0088347500,0.0091463800,0.0094537800
2021-12-24,0.0012865000,0.0015338600,0.0019426600,0.0024411400,0.0034755200,0.0045339600,0.0065105600,0.0081999100,0.0088350500,0.0091462400,0.0094537500
2021-12-23,0.0012862000,0.0015335200,0.0019419600,0.0024404000,0.0034746400,0.0045328700,0.0065094900,0.0081990500,0.0088343300,0.0091459000,0.0094539100
2021-12-22,0.0012892400,0.0015357700,0.0019446300,0.0024431900,0.0034775800,0.0045359900,0.0065126600,0.0082019800,0.0088362800,0.0091479500,0.0094552800
2021-12-21,0.0012948500,0.0015420100,0.0019507400,0.0024494000,0.0034835200,0.0045421000,0.0065186300,0.0082078300,0.0088428900,0.0091552600,0.0094640600
2021-12-20,0.0012869300,0.0015334700,0.0019422200,0.0024408600,0.0034751800,0.0045338600,0.0065104400,0.0081997800,0.0088348600,0.0091474700,0.0094567900
2021-12-17,0.0012868000,0.0015334900,0.0019422500,0.0024409100,0.0034752500,0.0045339500,0.0065105200,0.0081998200,0.0088348400,0.0091474100,0.0094566800
2021-12-16,0.0012756000,0.0015225900,0.0019276300,0.0024216300,0.0034492300,0.0045006000,0.0064775200,0.0081670600,0.0087995900,0.0091108300,0.0094195800
2021-12-15,0.0012953400,0.0015446500,0.0019738100,0.0024715200,0.0035056300,0.0045642000,0.0065745500,0.0082632600,0.0088977400,0.0092099700,0.0095198600
2021-12-14,0.0012911500,0.0015402400,0.0019676500,0.0024633300,0.0034975300,0.0045559100,0.0065677600,0.0082563600,0.0088905000,0.0092029500,0.0095128300
2021-12-13,0.0012678300,0.0015155000,0.0019346400,0.0024215400,0.0034551100,0.0045126600,0.0065313100,0.0082200800,0.0088526000,0.0091644800,0.0094737900
2021-12-10,0.0012887500,0.0015385700,0.0019525700,0.0024349900,0.0034867900,0.0045626700,0.0066057900,0.0082939500,0.0089317400,0.0092460300,0.0095586700
2021-12-09,0.0012816500,0.0015320600,0.0019484000,0.0024327700,0.0034856400,0.0045627400,0.0066058200,0.0082946900,0.0089339900,0.0092493600,0.0095628800
2021-12-08,0.0012994900,0.0015521100,0.0019770600,0.0024698800,0.0035268400,0.0046088300,0.0066513400,0.0083433800,0.0089853000,0.0093021500,0.0096178600
2021-12-07,0.0012784400,0.0015319000,0.0019643100,0.0024602400,0.0035150000,0.0045940500,0.0066365600,0.0083408600,0.0089834300,0.0093006800,0.0096165000
2021-12-06,0.0013299000,0.0015860600,0.0020585400,0.0025800000,0.0036444800,0.0047341800,0.0067755800,0.0085283000,0.0091765000,0.0094966200,0.0098150200
2021-12-03,0.0013231200,0.0015782600,0.0020438600,0.0025592100,0.0036233600,0.0047128800,0.0067543500,0.0085070100,0.0091539200,0.0094734400,0.0097915900
2021-12-02,0.0013245100,0.0015788900,0.0020411400,0.0025549300,0.0036181300,0.0047064000,0.0067479400,0.0085001300,0.0091475400,0.0094668200,0.0097846900
2021-12-01,0.0012993300,0.0015515600,0.0020000700,0.0025076600,0.0035666800,0.0046503500,0.0066926400,0.0084434700,0.0090906400,0.0094099100,0.0097273700
2021-11-30,0.0013174200,0.0015709100,0.0020247800,0.0025389800,0.0036009500,0.0046877900,0.0067297100,0.0084738400,0.0091221400,0.0094420500,0.0097593800
2021-11-29,0.0013083600,0.0015596600,0.0020070100,0.0025157300,0.0035694100,0.0046478100,0.0066899300,0.0084083600,0.0090537500,0.0093720000,0.0096878500
2021-11-26,0.0013605900,0.0016105000,0.0020597500,0.0025777800,0.0036186400,0.0046843000,0.0067263300,0.0084381800,0.0090884700,0.0094093100,0.0097278300
2021-11-25,0.0012126800,0.0014469800,0.0018733200,0.0023637900,0.0033339000,0.0043277600,0.0063732700,0.0080628900,0.0087067700,0.0090246800,0.0093396400
2021-11-24,0.0012214900,0.0014552800,0.0018783200,0.0023675400,0.0033374600,0.0043309400,0.0063766300,0.0080660800,0.0087101900,0.0090284000,0.0093437200
2021-11-23,0.0012132700,0.0014451800,0.0018555200,0.0023397100,0.0033077000,0.0042998100,0.0063458300,0.0080349700,0.0086801500,0.0089988100,0.0093153200
2021-11-22,0.0011999700,0.0014300600,0.0018383200,0.0023200200,0.0032801700,0.0042655600,0.0063119200,0.0079996000,0.0086424200,0.0089602800,0.0092757500
2021-11-19,0.0011907000,0.0014184800,0.0018282700,0.0023133800,0.0032628900,0.0042435900,0.0062901700,0.0079712700,0.0086122300,0.0089288000,0.0092437500
